Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Anomaly_Label
-4.164074411906798,8.218288411578968,4.7919206469933755,2.6677197879443764,-7.623741156257415,0.0
-1.8189608226724778,6.455917744941219,3.908365432331771,0.9499741726224376,-7.909561862057017,0.0
-1.7988645363772728,8.242755427043662,2.612110913063115,2.084256101637681,-6.410168362286227,0.0
-3.362210186388576,8.816316686377045,4.147671045260056,2.172859592594185,-7.299483382265637,0.0
-2.319283652132639,8.948557183845889,4.634492329614013,1.0205164545412608,-8.706182950280503,0.0
-2.635445770802338,8.400654889818037,4.71248967046432,1.3297726217403563,-6.546807392208075,0.0
-1.7007864461200528,8.88470501710634,6.274430528305066,1.6394684392516865,-8.418516448229859,0.0
-2.467398538323253,9.087647116367197,3.9273241822432317,0.8198920305293242,-6.497086370656202,0.0
-2.6414970669952127,8.940675012406416,4.357657647240891,2.2686472083639155,-7.9769730597179285,0.0
-0.8299979581156662,8.614481962978658,2.426941856763746,3.1869419625715576,-6.337179344429974,0.0
-2.6960672199031492,8.775373286214293,6.070034472787979,2.3068975475026052,-7.1772381532679645,0.0
-2.1631453129657174,10.105585084493589,4.581741541728872,2.5945600204790327,-7.084309559271388,0.0
-1.348498619455567,8.89863255965009,4.892468763607193,2.6258160911178106,-8.017314647702005,0.0
-1.0099210390358837,8.610788195254091,5.4619208401570445,3.43160238736751,-6.79825115913307,0.0
-2.37845427714062,8.473230722270241,4.921885822984162,1.67686228115563,-8.220688610115074,0.0
-3.2170388088079944,10.4145919355726,4.532743627948364,2.5711974242713604,-7.46108883411683,0.0
-2.93412445860971,8.308854132120087,5.361314743572185,-0.6274053355885991,-5.449699400819181,0.0
-2.18682025075823,6.7282835962046965,5.084897496136609,1.5719927785061847,-6.103684112414432,0.0
-4.671416843970544,8.995728122432254,5.716025148868114,1.574057831737982,-7.5325239635628325,0.0
-3.477328632305118,7.97362654878114,3.7310853690325283,2.318491941411057,-6.826195438495835,0.0
-2.174726917994265,9.253264546262084,4.378217750185644,1.932121893300965,-7.283526102015684,0.0
-1.4783176253739776,9.574307643538019,4.143257970559439,2.3851801665172596,-7.653883296214038,0.0
-3.619150460088999,10.161347506038751,4.782688228670684,1.395419175786555,-7.483794794467125,0.0
-3.22148690885903,7.683180029456926,4.226956691217571,1.2459848012878632,-7.046394822025755,0.0
-1.3380769920188231,9.572577802954118,4.479507835645653,1.974549334948717,-8.156400143282356,0.0
-2.5757591715972072,9.447751778253961,2.6343026633083606,2.8461025515161897,-4.453434376468204,0.0
-1.1965094446031017,9.232378934659987,5.349015981739438,1.7628651889486893,-6.676116830736353,0.0
-3.0861868896449165,10.234757251385044,4.66554407422568,2.1068251849969792,-5.736851924483718,0.0
-2.1592667830683907,9.41442502791153,5.515503056015263,2.301232554676712,-6.7208232598477196,0.0
-1.860951079685342,9.188487470557392,4.246028300104978,2.0143228103438964,-6.9551195625976066,0.0
-2.892579525314019,7.280715899776868,2.5100686523682345,2.597843037639678,-8.625067821072207,0.0
-3.6378939566596262,9.578587479340229,6.391675053298702,2.79578505391438,-5.68300945514645,0.0
-0.8225462693848529,8.324145290649426,5.414169894392462,2.682106135009449,-9.520412826726675,0.0
-4.479486239104914,8.40740086648121,2.2486369683067626,3.671722890007953,-6.462323729647653,0.0
-2.417651979008022,9.759538357016526,5.442246269123983,3.603295429950559,-7.234217823654252,0.0
-3.2464442934287736,9.122784467461416,4.458309382034989,2.0089451692365174,-6.390492704076733,0.0
-1.331171939860462,9.88913295531798,4.496014562336682,3.6324990770552996,-4.969752323242274,0.0
-1.9669065988668795,9.31215213401238,3.9731551523193436,2.8239067324998306,-7.576511393951105,0.0
-2.7346016167916316,9.088535710449186,2.1955463556858383,3.1669433422043154,-8.134261676135141,0.0
-2.003387357409091,8.808993534146929,4.887919479123906,1.5553802348616665,-6.837613961597795,0.0
-2.8719839505869222,8.145509777204666,4.034812048113362,2.70717006875429,-6.518602046008515,0.0
-2.115164118085279,8.326078668367062,4.158018321240956,0.9956339904432513,-8.087082872588075,0.0
-3.504003716662536,8.848188365181219,5.804978249293292,1.6872365392072561,-5.473367011977034,0.0
-3.588222082320649,9.136612814363177,6.067741218313397,2.142161115355063,-7.713378132988989,0.0
-2.3105217655226675,9.531806227355748,2.606878100558054,4.085519393426486,-7.66951150031819,0.0
-3.458836368143507,7.4349142206607866,6.325891420089132,1.5915861352923117,-6.469368122170496,0.0
-2.714410629278713,8.786381580971447,4.798164865626677,1.5229461309041006,-7.282922773068362,0.0
-1.778193377985894,9.490865524745587,4.4780556080521245,1.3447606199785582,-5.198038815226306,0.0
-1.7654863392815234,8.802124706486696,4.213010042188379,2.4746180154655373,-5.721440538219243,0.0
-1.8967498978361497,8.020836286165613,4.368004004318648,2.1490469458598667,-7.592448205995504,0.0
-1.9245143411348282,8.644060536331967,5.031655358575044,1.3123089217138777,-6.628934775128518,0.0
-4.036493313480559,7.312151728223619,4.042455471084873,3.051071423394057,-7.433682484564054,0.0
-2.2317510404419565,10.503789491815553,4.781742134435231,1.6696356772229837,-8.42274404596242,0.0
-2.195417249891636,8.84915731403075,3.9925920237949297,1.252086967228131,-6.568796467137373,0.0
-2.472890281311191,9.473793894836984,6.599886355043694,2.777407978623407,-7.173165125438487,0.0
-2.1989790977979373,9.421742424374157,4.447358605157212,1.091110411901248,-5.894365120647411,0.0
-3.263580482417053,9.25319936863971,6.009762096180464,0.9574032170165712,-6.909723898441803,0.0
-2.643249969364352,8.081385536002012,4.031640402990411,2.90794312785138,-6.353382243520437,0.0
-3.4064525505508665,8.44765420357888,5.485718460471493,2.7194182233726307,-7.557779652348829,0.0
-2.012115682049548,9.37061195777138,6.582840271072584,2.756789514481561,-7.724794188991309,0.0
-1.9894583776870585,10.047459888941814,3.4487856740285068,1.267007477118662,-6.777980108202797,0.0
-1.4521813401046149,9.213080716537176,6.271450573882857,2.595115494892942,-7.63675403796732,0.0
-3.283401234161624,8.545601416544041,4.44772490072125,4.2229537067221745,-6.58715414892818,0.0
-1.7053845716764917,9.628127469673746,5.99775962432809,1.539866277038172,-6.675804463623803,0.0
-1.7014241917609667,9.130118077207886,4.8684829818065225,1.7233665296054128,-8.21641239223495,0.0
-1.8102218047079832,9.170391480680527,4.9702799472338866,1.9357590357668695,-7.893825261331317,0.0
-3.9819584559503958,8.43064670177315,4.245392826645673,0.6591530203605218,-6.67486893632792,0.0
-2.574128851324056,10.113458425548638,4.0911320588679825,1.9474199801911536,-5.4386356976532415,0.0
-2.1583270884600356,7.78324414538298,4.876447729641325,1.5581233753311825,-7.655903675119246,0.0
-2.804554975740945,8.273541509309277,4.752200704864213,1.850619253021769,-6.87601983744364,0.0
-4.911951557952437,9.43852038791022,4.783218003834333,3.4522486573464923,-6.268483536501727,0.0
-4.448603031194625,9.904296255024752,3.3252414404360957,0.2005911185792777,-7.243240487052888,0.0
-3.5315929139237356,9.261489527824954,6.409176582491276,1.516217126797165,-6.619889444493809,0.0
-2.5110891876485675,9.533070773776764,2.9988706400301792,2.6117492431078193,-7.3653126348383715,0.0
-2.296365015927403,8.444653324655835,5.563975549670387,3.2700493553017274,-7.554155269066484,0.0
-1.5730989784751679,11.530932683992187,3.955580856824234,0.15759039415121734,-7.654994775737845,0.0
-3.4162057814354094,9.194117207736229,5.127292763132944,1.7567174611692844,-7.509913635216412,0.0
-3.5570074414309802,8.685845390869508,4.503987450702921,2.1216674905686435,-6.408750934412837,0.0
-2.4247010287960946,9.36667849027673,4.758312482290401,3.0225352809583783,-7.435882155294493,0.0
-3.3113522145623944,10.38044075647197,4.120721513434411,4.137177057853089,-6.28088817515813,0.0
-2.0140597530067774,8.392812723483845,6.7523981271909035,1.6879812371970726,-5.922109413507944,0.0
-2.0041349567691995,9.992221336485418,4.150283953779328,3.502837958228363,-5.985979095028831,0.0
-1.2965893856322936,10.749118019425548,5.804910941067559,0.7275757723261771,-8.849627646570145,0.0
-1.7233856137559411,8.207539747988832,2.9471972207171646,2.5328701563521543,-6.692088406737308,0.0
-1.7744879554797548,9.073429709890114,4.242228022032662,2.6917662071907693,-7.039485056987008,0.0
-3.978987115687899,10.217158489425039,5.553459412442464,3.3327178504321875,-7.406853301755898,0.0
-2.5247079928661225,8.594023073507245,4.862343698570575,3.138723134433731,-5.5259765832706815,0.0
-0.32838257334856547,9.061893292644479,4.730132728572757,3.3526306002424118,-8.044156017229794,0.0
-1.5840333301681377,8.304171623513623,4.9048861054631585,3.0600328500153138,-5.93529033635456,0.0
-1.9750831547554806,9.327204117099493,4.878318680616442,1.9101927641262397,-6.396670457367191,0.0
-0.29494609959047446,8.718268900868424,4.766327859051564,1.285232296476905,-5.018311593914875,0.0
-3.57038532029358,11.152653370176873,5.535166163128697,2.6874205298396325,-4.963218378752692,0.0
-2.5003241642003378,10.771560345270466,3.8238368352394505,1.7018983644837757,-7.771546457305943,0.0
-1.5216845725682884,9.76865455023874,3.9005813998675567,2.26389843290447,-7.383407640096061,0.0
-2.706070368215804,8.349712914381664,7.059344518468646,1.9313334942264915,-6.986316242814665,0.0
-1.804333346238347,11.290365146025987,5.399292610449917,1.7103742069936296,-7.99494592189722,0.0
-2.385124897333257,7.739793245699299,5.019429140840331,3.0894160744588572,-5.371579599732117,0.0
-3.113087738708536,8.621344126391916,3.918828806705112,1.8203585668733726,-5.371379787966268,0.0
-10.724965087329156,-1.8600414471964264,-7.661230855062162,14.385640804585933,1.3230176001034053,1.0
-3.2150766371129653,9.373935286080437,4.722799395537681,3.455469170093644,-7.912106159046142,0.0
-1.6446569535893008,9.349269683696246,6.479789835396985,3.113961131495271,-9.97777434567205,0.0
-3.251427143244385,6.852725794879128,4.89545248994047,2.9618388532987345,-8.231072956043242,0.0
-3.685862780438237,10.264994246467474,4.934991603305244,0.766486630196513,-5.118795851213537,0.0
2.78374465353728,14.598952940627179,12.333791803816425,3.8108064123993053,14.535642226973685,1.0
-2.1879621471583275,9.332801416978999,3.543437192287089,1.0387040141054853,-5.067396528938907,0.0
-1.7695746563086676,8.919459139151323,6.583927511916003,1.9285183828121089,-6.786494233758944,0.0
-1.3579779822671365,9.567649696970944,4.2724682494332855,1.7694425558991338,-5.07311098048926,0.0
-2.816078771740123,10.535684626030244,4.148941386356736,2.485093774970007,-7.047935425113339,0.0
-3.151392275587021,8.160982821371988,4.725163069721453,3.153660561913693,-4.601225204622042,0.0
-1.7019365667171078,9.04750269121147,6.848395516237275,3.2792311457834584,-6.313440254730214,0.0
-2.023363198640558,8.215174203637684,5.79474538330887,2.101344874611411,-5.905018079729099,0.0
-3.7210518717712517,7.682351210772951,4.2394476345777035,0.9050354519365376,-7.031601025005559,0.0
-0.8736973258292517,8.409100850667853,5.6793038314867825,1.1555834722777503,-6.835798043465963,0.0
-4.900472054076898,8.939410189991833,5.09406200341794,1.4384364363811404,-7.592121383959507,0.0
-1.4363108800598565,9.339722987632133,4.353710199540131,-0.14169661107625853,-7.08864829080263,0.0
-1.947125455871526,8.972595495872376,5.199149838975591,2.8907294943937547,-8.137390149713,0.0
-2.720070376242181,8.647324533670153,4.31890366682891,1.537990911241949,-7.314370254343595,0.0
-1.7797756847024142,10.148972148125884,5.248615732319974,2.388895193920519,-7.012437799953746,0.0
-2.6303556722434607,9.963151373645163,4.260632928456842,1.7200481076549194,-7.858649320727067,0.0
-2.493290003228859,9.038821714949083,4.371132845724366,0.3499519889909335,-9.034634108050973,0.0
0.10807571591920784,7.522859390542296,4.761170667128184,1.5276987971738596,-6.644989195209936,0.0
-3.9529676786292924,9.491617584621514,5.671194898161593,2.716421789563782,-6.9510178268664315,0.0
-3.613865170780265,7.871125522158241,4.807741229834862,1.5783175803366407,-8.798919770008238,0.0
-2.183508392141285,9.740763843448967,4.809267819393518,3.247902691598803,-8.804221069783239,0.0
-1.7294617453474608,8.55218845920962,4.5343494774961774,2.220503296774232,-6.441543909554058,0.0
-2.2727106769061685,9.041197852339682,4.802090340970585,1.8713043322981155,-7.854457673499236,0.0
-2.8958318207670586,9.787467641008458,3.7669751609016036,1.9910417904084385,-7.103836462945337,0.0
-2.6562956071572352,8.157028146240409,2.5626347921104977,2.547299734807757,-6.111505071936502,0.0
-2.7225274223620195,9.974242802632066,6.223356113477701,0.8553908437037618,-4.886794565881241,0.0
-1.7122318275428252,10.647515644718263,2.4815369193389705,1.342591521624412,-5.579378246899228,0.0
-2.131833256917503,8.811606453127148,4.823473560535407,1.2638979667968828,-6.818316793595233,0.0
-4.254933537629347,7.838056875860834,4.024143169256545,4.01749348631553,-7.854159895246003,0.0
-2.1977092459956866,8.806154032114065,4.837844936201656,3.208048701327069,-7.397113739476966,0.0
-3.823343477507967,10.780941617489757,2.803806848725562,1.1886790406986223,-5.735020909101181,0.0
-2.8884874366388846,7.223615116087801,4.946046934992559,2.154920224699328,-7.546685915156965,0.0
-3.4214194576488755,10.954295537439256,5.273353569003686,2.699788897993962,-5.750189141132534,0.0
-1.8842439249885936,9.265617388656814,4.648399908966494,1.9595067606008143,-7.559141506726877,0.0
-2.7236043078015086,8.413904737685986,5.382769165769275,1.042858112795067,-5.2218866411243114,0.0
-2.0360567176368223,10.628850888955249,5.823330863450412,2.7873447872922963,-7.1741564945668035,0.0
-3.719009820110662,9.768761827969021,4.598635129589048,1.9753159660672739,-7.692202973462078,0.0
-1.966157078880194,10.687493638837568,3.8071419326431233,1.3881935809825454,-8.66380983835052,0.0
-0.3852071827348982,9.158297834867748,5.074020860237419,2.22409118171133,-8.650283362814962,0.0
-0.5110860872173895,8.406987253423114,4.348772258633226,2.1918353065326226,-6.011229961463737,0.0
-3.1590514168345383,9.679292043833332,4.680863164463351,1.3333570447488627,-7.0395780757195725,0.0
-2.6702880003144234,7.639914723903074,4.921797624354413,1.8004328587737277,-6.51253134941741,0.0
-2.8390815082129333,9.298273947910866,2.984861942155847,1.8864252366954002,-6.354081510961185,0.0
-3.6149030984723494,9.859329195508813,6.27424813076004,2.8621717995638214,-8.933456631314847,0.0
-3.3794538465699757,9.233396728232732,4.717023622111228,3.5953627854901606,-4.928485142853475,0.0
-2.4783734186251856,8.014118576749576,5.05411325552963,3.7774248210186245,-8.076055396252476,0.0
-2.7967557332038853,7.983880390970763,3.4513433822670008,3.9619897377245263,-6.901713506142848,0.0
-2.8524792173487192,10.152036654027121,4.8950062881560745,1.236558750433214,-6.921621042379871,0.0
-1.6225589019390114,9.649650589369728,5.910312191892874,2.4630647903503755,-7.223828788816275,0.0
-2.3252512205513303,10.33452909545099,4.732391440501856,1.6092538597717105,-6.7326186045977146,0.0
-1.9633804484907351,8.174405231687587,4.074594059829019,1.5624610248383153,-7.5423409630142,0.0
-1.9250661382339387,9.628152474339101,3.895318295835072,1.558797022235548,-6.434522936318563,0.0
-1.790227583730646,10.494480647437525,4.861518491117422,1.2992701355314928,-6.13535136453854,0.0
-2.362418610323762,8.466704721585273,5.273311063146862,0.996691738474102,-6.624280303406143,0.0
-1.9258253917813353,8.106825013298522,4.665506508630126,1.7448475996023691,-6.263772393001184,0.0
-1.987016027139143,10.431848352102342,4.472767708329425,2.6753625955903617,-6.161526402277249,0.0
-7.890885385235391,-1.5805571066708843,4.198046601861321,6.689195705188698,-8.29664570294751,1.0
-3.961723069365031,8.207108676985818,5.525906223239487,2.26737470387034,-7.8086921320448965,0.0
-1.092223649215187,10.22177737747286,3.9035060838721014,1.5405939268176527,-6.467902083910028,0.0
-2.550279862327035,9.142426551210331,4.955975591688729,3.537744796140399,-6.184983012813358,0.0
-3.322753275200362,9.036249393748246,4.796639534663227,1.4282907997669994,-4.589988052336171,0.0
-0.9368189900081096,8.275182378295785,4.836347587257362,1.0654129964663646,-7.535232497997391,0.0
-2.7156835995188144,8.545706418648004,2.631980262464034,1.8782133144376114,-6.647830481626641,0.0
-2.8141198354100774,9.713516708918462,3.42321962370125,3.6021079095843076,-8.48752199758034,0.0
-3.9781210867229437,8.58983742505584,5.67570407464567,1.70004733153382,-5.8251955361780094,0.0
-3.744541440198755,10.178951336699892,5.310619782178305,1.6809099220389625,-7.34877622117708,0.0
-1.737559473751414,8.290947045747087,7.073726914630518,0.2029264955988399,-7.912256260185565,0.0
-4.263986365175137,9.133945432717255,3.8024108201015685,0.8055179018243059,-6.870486515328637,0.0
-3.5797757027299175,9.696909364655468,4.474155783081486,1.1475848409232712,-4.569904435745084,0.0
-2.577475245692088,8.162915677885511,5.873696068317395,1.9085021539503395,-7.4351965390991985,0.0
-2.359638025415578,7.86735761586289,5.057742862427542,1.1133820419692364,-8.375009373599996,0.0
-2.4203246169210066,7.568676155726239,3.7957419227103615,1.629968447309564,-6.421950736722431,0.0
-2.9604343686196612,8.864295677418554,4.453769321472138,1.7421327482793332,-5.955529250185042,0.0
-1.9481305390268338,7.272582575118144,4.268604123613849,0.3263058256478859,-6.275034846448765,0.0
-3.3866482042222312,10.43016127746293,3.2328303052291556,0.2671066033426308,-6.5081665028337605,0.0
-3.04310672436955,7.607142101983405,4.712875592201459,2.753247863657315,-6.804440103545084,0.0
-2.230895571489573,9.569838610030878,4.03141875479584,2.8653795567507174,-6.661502821470267,0.0
-1.2301577065934963,9.02163570366307,5.560694702108097,2.0726406420498824,-6.8866680996819705,0.0
-1.0535789329716336,10.81355770321732,5.385680087288505,2.566598857134341,-7.733363725836182,0.0
-3.2506930504634175,10.013917171791805,5.5164193485204045,-1.4810851689002664,-6.961012885435391,0.0
-1.8134902071129033,9.326365681982566,5.3701825828672805,2.3183089935947905,-6.593611035754227,0.0
-0.7699181802801722,7.980221132057161,4.679576481409687,2.5981327567343167,-6.1969111102221275,0.0
-0.7980903313757,9.725478581619898,2.7175647307741357,0.6300444162961909,-7.275227564396977,0.0
-2.6395427690399584,9.514763647618954,3.5866201155831052,1.6224881560619446,-7.108843242704862,0.0
-2.0869144935493886,9.463757965793423,6.100404129703737,1.744700626618387,-6.178217996475973,0.0
-1.9487162242478147,7.543481046525054,4.781048134919643,3.0916273287886087,-6.330311546593041,0.0
-1.6210218760392574,8.736952107997658,4.3330660401377585,0.34732841535713477,-6.004296957036685,0.0
-1.7408636307624357,8.389887847944742,1.5402083134448303,2.1018226318949487,-7.433700918385259,0.0
-2.0054615768403243,9.596682088182384,3.5692844979924994,1.0834235821541633,-7.583914899342459,0.0
-2.375454681765758,10.237391422174671,4.7269334730356904,2.1623477662520854,-7.12927685681206,0.0
-1.5782635390786712,8.491098034611213,5.5890218240091,1.7339448860709767,-6.025652480083414,0.0
-1.424019774880433,9.015748983012111,3.9662219646249097,3.4174297307611106,-8.314443702497925,0.0
9.272950158982539,-9.19749562364642,-14.25644141826397,12.566410167590949,-11.245866175127274,1.0
-3.1855307744970003,7.109350350780436,4.897411989357086,1.386640690848096,-7.065512627224167,0.0
-3.1807627110533296,7.471905519752058,4.375309803623782,-0.6567011513183671,-7.057991501692344,0.0
-2.526258310193215,9.2043924210476,5.555543532712171,2.6427039274967377,-5.719128701741239,0.0
-3.3928145307274242,7.927835954049431,5.589864253615685,3.6667763909773052,-6.32966686606324,0.0
-3.259558651594561,7.768022114263891,2.7523469332199753,1.3767521653474137,-4.9287753887833405,0.0
-2.5090109584177767,10.16489367879139,3.507215082668454,2.732348186645993,-6.0878307783478,0.0
-1.6100619093652582,9.916755350700106,4.854329670199743,2.707474359502229,-7.528958503071665,0.0
-4.029660205523637,6.8059139391854195,6.481878985762531,2.0845605374456917,-7.487620488319518,0.0
8.94525685776394,3.2855077847719656,-3.0836039091676266,13.202536483323872,-5.349118200495491,1.0
-0.7841590332547341,9.508990796248545,5.531169048016929,3.1939526013096637,-8.536232109635662,0.0
-1.5405744667483292,8.04201758047425,4.71936128804564,3.4969570941345403,-9.33637424801475,0.0
-2.0965325998709283,9.301983735210039,4.442731455269689,0.4670808388805565,-5.809047723572992,0.0
-1.1941036129449463,10.298876846883461,4.783643479336686,1.8884592510778784,-6.721891983539589,0.0
-2.7079371784885415,8.846444491685437,5.167093320243215,1.7307963558166595,-6.421147330673587,0.0
-1.7251079906402764,9.46246345537926,4.626924487945197,2.560525455693964,-8.901163475854492,0.0
-3.6591120375535833,8.783348790749066,5.992587000925197,1.5577704511057355,-6.547237702095811,0.0
-2.430306485289608,9.689943999284944,2.533023108529221,1.9140386335811534,-6.562424953995424,0.0
-1.361788292861144,8.710062247026508,5.838520208219153,0.035807367464272266,-8.132975384273156,0.0
-2.7943920977445345,9.546318453620987,5.1136511980869495,4.067888267789276,-8.416416705137586,0.0
-2.363548501123118,9.388727352650154,5.541085616720409,2.8190208684097353,-7.2217737542747305,0.0
-3.5981852349249435,7.074400149392361,4.695553142724828,2.35651182364586,-5.175653419419236,0.0
-2.98013082087909,8.629586119340772,3.6297121166118593,1.7241985254895704,-7.86092595440652,0.0
-2.568079432955475,8.385801264302275,5.2423560456675835,1.2641359722760268,-7.390063243578237,0.0
-2.961340640643333,10.576818541746132,4.287833480856418,1.0628073565075598,-7.589907746427879,0.0
-3.571494778219124,7.816002742451163,5.503475495474692,2.552812913263379,-7.339890592734593,0.0
-3.3664375786363165,7.948257961483811,3.946442293456092,4.388120317653107,-8.029450156458743,0.0
-2.0653173928353143,9.02542769124708,5.349520126733909,3.2387992195263635,-7.248423127829105,0.0
11.78805321314248,-6.441561043346148,-8.081613822255093,-9.310436144693222,14.36419990204385,1.0
-3.110416200917691,6.24552947922591,5.260217412972202,1.9886521984905452,-5.578885186805526,0.0
-1.7320586750658116,10.539756549891566,6.193512564860166,2.858694888241705,-7.8144088978384705,0.0
-0.3164079407883764,9.402307933496951,3.8481545623390057,3.368711264018783,-7.641198718244198,0.0
-1.795284657393888,8.78073458462194,6.545431503371834,2.462800948630884,-5.9554456001273355,0.0
-2.816635704142925,7.809865895672288,6.527157398433786,0.6337077050229656,-5.198368431368095,0.0
-3.348889283413998,8.263030534503647,4.778821645932117,1.8127061321236875,-6.352317497751707,0.0
-0.6059049353255901,9.768362061356411,5.119558575738065,2.1721193804240415,-6.23012982629203,0.0
-3.3383068036867956,7.409531140287353,4.291075681355127,0.014994255057719563,-7.508112897462025,0.0
-2.001820740289329,9.05514284951214,6.339698474180465,2.2417020028694514,-8.060683466781036,0.0
-3.248174307646523,8.269068844470716,4.6538669521158145,4.09448561367503,-5.594224850991641,0.0
-2.2778352987114596,10.39117201437417,5.402687525801396,1.340701267630597,-7.8713998372306095,0.0
-1.7812562340204998,10.54909593430218,2.5794019072946015,1.6455510178752162,-6.147663053756953,0.0
-0.7421731286568884,7.950041416265098,3.7871166709944566,2.53559341407191,-6.2206730563702335,0.0
-1.2249038799924556,8.554116159655397,4.722658372889722,1.7449287362221604,-6.37476055885599,0.0
-2.0800195031777515,9.845923687149899,4.418243949657297,2.2590566511975245,-7.205357646401717,0.0
-1.857851645601102,8.401101794990048,3.944358121121655,1.1178226882014648,-6.790835368833467,0.0
-3.7117096640236307,8.829499419450261,2.8506068876792625,2.2340667699978525,-6.954462956824568,0.0
-2.971392806315707,7.292932161004277,2.6680636684961616,3.1499530661150534,-8.678628031362678,0.0
-0.7575231692748563,10.82920006336467,4.694339205524546,2.834683572109522,-6.664077190505979,0.0
-3.2096018077209116,8.39945817774931,5.963105784003014,2.7084111282303547,-6.67354020664627,0.0
-2.9280761953465793,9.259960305053296,4.180762785419281,3.0208940829609396,-5.811979479434619,0.0
-1.0866372942102362,9.416930639662445,4.16552694133873,1.289936641163044,-6.137818449673501,0.0
-1.7628145420691856,8.8994537031121,6.40155393142208,3.1967765673983584,-7.356632909472626,0.0
-1.3456888550977633,9.279441655497209,5.281809371189652,2.62645285719027,-4.19209282545431,0.0
-0.3241706944083207,10.150935834573867,3.8005892995196224,4.311820624495293,-6.1903575220259635,0.0
-3.8055735423165924,10.163705856462036,4.338974816866743,1.697846460435302,-6.128251204075324,0.0
-3.420323146245128,9.375391486434754,4.7505504458588605,2.513321756291708,-7.92028862981549,0.0
-4.31923002632533,8.326352261361144,6.113934888716182,1.621156609087258,-5.993824053549551,0.0
-1.8683709389577792,8.906184786134785,6.926676458721952,1.9857586171859523,-7.834580501966293,0.0
-2.25488199649904,8.312535686067536,2.922689702867723,0.39380398457773036,-7.349609764481278,0.0
-2.54218792588,8.496923139056088,6.030212019760272,3.2890569509868492,-4.950783227129514,0.0
-3.2434375707443923,9.426449974701825,3.8420981101539105,2.3689348354658555,-6.773150886646443,0.0
-3.32755008513782,10.201139918703197,4.731637162983621,1.2961993928794349,-8.317229727262825,0.0
-0.6449272551670782,10.113100198875523,5.128733537141029,1.8477091447885614,-8.216869607070116,0.0
-4.581490309225189,8.062365987969104,5.0789473921182715,-0.2716970899519957,-7.3903258046610345,0.0
-2.248747697883232,8.984980611526943,5.7946939557417,2.7293374835305526,-6.952727226815439,0.0
-2.192657296444118,9.203947005261742,3.0344137465090553,1.5341637330695035,-5.202164260838664,0.0
-2.974479406803572,10.211498163302199,4.140080561620805,2.6762330801514755,-5.884509293564634,0.0
-3.0340331021535203,8.280126955827376,5.422011850432044,0.6910558728076681,-7.967549569744927,0.0
-2.3746819514581348,8.757551549355753,5.818180281171312,0.900118725234266,-6.398752125705304,0.0
-2.3346662147082657,9.482438107882576,4.897116586904624,2.2524855257132366,-7.060460575550122,0.0
-2.6192310473124603,7.379020242208453,5.995925182859543,3.025819072588493,-7.352311579588262,0.0
-1.1937591611955696,8.943130096402593,4.983104554945105,2.333162323361407,-6.165516503145347,0.0
-3.544573514964352,9.59481427711616,4.32497326430989,1.8024245956060687,-8.198312252077464,0.0
-4.168108205936033,7.688416039473841,3.297159171390306,2.455220412241042,-6.210046617670965,0.0
-1.7949136469513753,10.159753114757661,3.1581109872545188,2.424608450474208,-5.450984647136715,0.0
-2.5040544815782826,8.255359587379084,6.518561316066459,1.9691940126541492,-6.015261844761675,0.0
-3.341547537640838,9.364636449003818,4.249674330267846,1.9788837944935216,-7.580154181762302,0.0
-1.470602507371176,9.805336683638686,5.086395602939421,2.404379240775704,-6.746033947586013,0.0
-2.181324016742292,5.256850806939136,5.143312944075012,0.5157122194321715,-8.747345189310952,0.0
-0.5432517710461997,8.665688411663492,2.4697178976679464,1.0177678188341792,-7.529799463237428,0.0
-2.3558528554506353,9.602921587994594,5.368224049297645,2.800877682174998,-5.910396603539295,0.0
-2.7426939742795162,9.838449445047805,4.208061526564508,1.1110062680366923,-5.924832391336256,0.0
-1.498236437191594,8.220824658567164,5.417235265813219,0.8761839918520344,-7.726674010319883,0.0
-3.3408899123727176,6.590703315367094,4.98227818622395,3.0556800767029757,-8.42696287761685,0.0
-3.442919875792973,10.061206255848333,5.209829141569484,2.694635957725806,-6.244230258936373,0.0
-1.674574440804922,9.536750245588417,4.28799666208765,1.8750842715444622,-5.946306406499369,0.0
-3.019639829819301,8.637168254504873,3.1644674351340782,2.9956824776367483,-8.143396268371813,0.0
-2.389213239214618,9.755186454066541,5.6449920606531885,2.365444438816123,-7.776238914589553,0.0
-4.399438287189747,10.362661576536368,3.8424183134216774,0.31523669021977296,-8.631590725856851,0.0
-2.050017455717887,8.719708487698327,4.277411196468676,2.158660684259222,-6.908476911285538,0.0
-3.023989322552407,9.011011749142497,6.144821025343306,2.755049526544854,-5.38784502772721,0.0
-2.8735177859017123,9.04236266269287,2.954819938810549,2.5662858043410566,-6.119425558525739,0.0
-3.3726548602411435,9.083179744921177,5.352068754731378,1.743793996575977,-6.729760099763492,0.0
-2.490115995272982,8.489926172516737,5.178695764409224,2.6328694538715305,-7.95280570062674,0.0
-1.7990675936142746,8.938238939214404,4.44427607380034,2.302326234783953,-5.18316897090684,0.0
-3.0986449416924424,9.426770590989834,3.4746785491748655,0.3725438407573529,-6.098548209935997,0.0
-2.355149545350978,8.971917717656648,4.70647140797977,-0.7400729502226797,-6.623405355069292,0.0
-1.4574459230933734,8.72091701290133,4.649688864499558,1.2922342949913206,-6.059855156399731,0.0
